	TFAs Ave.(E)	TFAs Ave.(NE)	TTS	p_val	FDR	negLog10_FDR
RUVBL1	0.6668041747305558	0.02809238231882703	4.558919867224349	1.3650216025532733e-05	6.483852612128049e-05	4.188166865888143
PAX2	0.6668041747305558	0.02809238231882703	4.558919867224349	1.3650216025532733e-05	6.483852612128049e-05	4.188166865888143
YEATS4	0.6668041747305558	0.02809238231882703	4.558919867224349	1.3650216025532733e-05	6.483852612128049e-05	4.188166865888143
NFRKB	0.6863852655738596	0.15248124613708666	4.488898282992004	1.6629426104953072e-05	7.781082214780281e-05	4.1089599959124525
NR1H2	0.38981593235853323	0.06875681147100314	4.472517596220531	1.6836695129963423e-05	7.819709515916345e-05	4.106809379673884
GCM1	0.5311741177843781	0.09932655238856772	4.387603882430067	2.319908731700714e-05	0.00010617392516615677	3.973982126822047
SMARCA4	0.23263880553069718	-0.06781006644096471	4.314610210091358	3.312647535156154e-05	0.00014942661903186394	3.825572029904217
FOXQ1	0.6057566416809467	-0.07948595632941725	4.309935464802617	3.351525067099694e-05	0.0001501004440765363	3.823618022881953
FOXF1	0.2044601837016175	-0.013298919341572141	4.30710558687133	3.2893814772585885e-05	0.00014942661903186394	3.825572029904217
RUNX1	0.13593959755898616	0.009536723981297865	4.2826111938121905	3.6814402140306356e-05	0.00016370659675157506	3.7859338198239545
TFDP3	0.7320500035452534	0.18140684586801975	4.276845014171332	3.732056953604573e-05	0.00016478871196549767	3.7830725408124284
TSG101	0.5062710707316904	0.15957811684181852	4.254703537412269	4.198947662365942e-05	0.00018282917946551704	3.7379544898410075
CEBPA	0.22631008730884206	0.008615877566429616	4.168214755711108	5.6093674672702694e-05	0.00022690796141796508	3.6441502659518554
NHLH2	0.2821839639735208	0.05241895766906059	4.166878598913501	5.728996967576869e-05	0.00022879497443762398	3.6405535192058434
KDM4C	0.7310902988994301	0.038060675385244803	4.152825959211887	5.6814895670501276e-05	0.00022835217682951476	3.641394844006443
FOXD3	0.4232999803493941	0.07937292676628278	4.123284063617508	6.033834050562347e-05	0.00023944392086725264	3.6207961845863816
HMGA2	0.24874537513274325	0.007702420549355823	4.068661997626292	7.954695909374548e-05	0.0003117246459486151	3.5062288596534033
FOXO4	0.6917896079834908	0.3086025834460529	4.017162618639837	0.00010514644113830849	0.00039955647632557227	3.3984218255539154
SPI1	0.12821866717708807	-0.028985161628559814	3.9845888435046355	0.00010773502048677285	0.0004069268544891963	3.39048364862882
RBMX	0.5021591681043126	0.07962460198197817	3.978991713671006	0.0001316634596801734	0.0004856058189380513	3.3137161178192382
TFAP4	0.3057296773184818	0.057465400304140844	3.941327952287556	0.00013687159531038857	0.0005018625161380915	3.299415240345655
MEF2D	0.5457710250228154	0.11061387755250517	3.9401115268845164	0.0001267172656524692	0.00047012855363371705	3.327783370787984
KLF10	0.13683232403682816	-0.0898419281900379	3.923409329491368	0.00013849472534949755	0.0005048615860124125	3.296827672714119
HLTF	0.6156023245090682	0.1323458573121602	3.9065742811845805	0.0001554870671821785	0.000552612194424279	3.257579535791673
ETV3	0.428139649060679	0.07884075273133426	3.902796769085554	0.00015600057163173427	0.000552612194424279	3.257579535791673
MECP2	0.24814157677760357	-0.05260568653750039	3.9019958207219316	0.00014919119597396163	0.0005345307421467082	3.272027312418268
CREM	0.20997880988011497	0.027228660832415832	3.8682081467868064	0.00019327385007443862	0.0006586016521558316	3.1813771841597003
BTG2	0.17410076940053462	-0.058080684536895986	3.849052409854225	0.00017216440760824472	0.00060305633279536	3.219642117578797
KAT5	0.40001880578774723	0.16441156567413043	3.8402162868359353	0.00018793805145131878	0.000643918897595502	3.1911688291383213
MED23	0.15161484060867503	-0.0659126381061968	3.8199145390573572	0.00020165252323835306	0.0006797641509163837	3.167641742768148
KDM2A	2.027472576370234	0.9743476707544182	3.781497856659206	0.00024070175006399004	0.0008038382934509053	3.0948313086213566
GLI1	0.19666099166974732	0.0020217522751671633	3.7639236796069735	0.00025970771987463335	0.0008615700548221962	3.0647094040130947
ZBTB7A	0.5507205296187125	0.12109608970826698	3.723990839865841	0.00030827606142646067	0.001001497878312906	2.999349966428291
HDGF	0.350032930260297	0.047391253132238756	3.7164570328796516	0.00030287441457755394	0.0009890742601048246	3.0047711001692305
LHX4	0.16978717771134044	-0.03685639714356572	3.6712162960387134	0.0003612001924946235	0.0011554720443578007	2.937240557435425
NR1H3	0.29625999804167324	0.0448256615091844	3.6634131110173387	0.0003512726184306546	0.0011352986172990743	2.944889891080715
EP300	0.08439819509170073	-0.08473739558878922	3.6336237721975198	0.0004141196354048719	0.0013180355908571303	2.880072862348864
NR2F2	0.47016991734173175	-0.07069405711498904	3.5837474140375485	0.00046304517954512837	0.0014372738988851263	2.8424604612051105
IRF9	0.32393921314623003	0.1329988988978903	3.5787948340596167	0.00048240536781048697	0.0014826870863587026	2.828950494964115
SPDEF	0.41832381786660083	0.07966345364501025	3.5778793754516167	0.0005060527660652248	0.0015181582981956745	2.8186829422425297
CREB5	0.23400771345314786	0.07724867088559322	3.571976687923964	0.000493914559891836	0.001496060043730344	2.825050975898385
KHDRBS1	0.23692991751997866	-0.06019829879990821	3.563199316723489	0.0004823894601075293	0.0014826870863587026	2.828950494964115
XPC	0.179803212649903	-0.0029377655335112714	3.5580051244029662	0.0005164677144561925	0.0015318511049290057	2.814783445832841
TTF2	0.5189605137955754	0.0758415578060075	3.557936145223886	0.0005174026568437471	0.0015318511049290057	2.814783445832841
TCF3	0.24851173965163695	0.09364499554121204	3.5150386807428635	0.0006155714118154413	0.001786867014853156	2.747907768067693
LHX3	0.21933060109785066	0.02610535094758087	3.4042390068671335	0.0008523150525271058	0.002429097899702252	2.614554981512831
KLF14	0.9793732685751266	0.10764402127173611	3.3962135229903625	0.0009194173901359766	0.002585088357019091	2.5875246083495216
NKX3-1	0.24017068908682765	-0.049951704748862576	3.354033253669077	0.0010456613184488266	0.0029010161356965236	2.5374498556080654
NRL	0.0751829189795183	0.004567827268335199	3.348243283518613	0.0010411999739500823	0.0029010161356965236	2.5374498556080654
PLAGL1	0.25539744111303037	0.06521163116364606	3.3440949290782287	0.0010868543896939602	0.0029888495716583903	2.524495942385505
OTX1	0.43791598469294296	0.20233466196990268	3.3080940812576936	0.001229000184466376	0.0033358576435515925	2.4767924909896823
KLF11	0.2425409030487005	-0.02186245552482238	3.29592699197337	0.0012489707097850724	0.003357499785282785	2.4739840064330383
POU1F1	0.13529773140586207	-0.03086199156932756	3.214987713212475	0.0016384361627817118	0.004316384344807283	2.3648798912835582
WT1	0.059995868646783454	-0.00832643962109572	3.208128599258575	0.0016639607113162619	0.004365286050189524	2.359987292405497
SRSF1	0.4146252769139481	0.002796340703855225	3.15521776909503	0.002017880898929032	0.005206630961434169	2.2834432034060286
MDM2	0.45001941300484144	-0.060060327498412426	3.149251446985467	0.0019749472433267575	0.005138140753385382	2.2891940029148845
TAF1	0.5416535017252888	0.16966337810141377	3.1479006167243586	0.0021109496085916805	0.005402307773824423	2.267420677337375
THRA	0.3976487382066131	0.01547504235789807	3.133304718992237	0.0021060407732861747	0.005402307773824423	2.267420677337375
NUPR1	0.3376450493975108	0.0591708465796314	3.130390699047134	0.002164028827364108	0.005493303946385812	2.2601663706516395
FOXA2	0.08697399797000864	-0.0671297712371768	3.1298032449127087	0.002159603702011959	0.005493303946385812	2.2601663706516395
REST	0.09400127266214287	0.006959516147346148	3.1177049671581734	0.002253275570824729	0.005696789447206069	2.2443698317292733
NCOA1	0.481623918857033	0.15110512679401572	3.0963055856830275	0.0024895531858782943	0.006156743151743626	2.210648964015662
PPARG	0.11187811862548734	0.036640050802014094	3.060140691853024	0.002770525845546176	0.006785623848271298	2.168410218541164
NCOA4	0.39402277581921014	0.06133930062684491	3.04661790431238	0.0028029000367160626	0.006838203591521289	2.1650579732443065
NR4A3	0.8452592176523129	0.29099444951758763	3.0415401278193537	0.0030097136872758953	0.007258040315084563	2.139180623822134
MAF	0.14708109732851932	-0.13575190289222305	3.0108257738415634	0.003139996608693874	0.007543210243873789	2.1224437874873217
BRCA1	0.1414785431963273	0.050565455323961776	2.998520230128837	0.003269578521498449	0.007824525698395143	2.1065419787416158
HDAC9	0.06985128600035438	-0.03582181106131784	2.9396422226053684	0.0039011156295938685	0.00916631368796757	2.0378052844878876
MEF2A	0.15921027238540728	0.008473336677614343	2.9394811676001633	0.003870712698090549	0.009158252308312355	2.0381873959034973
DUX4	0.276632658952361	-0.31374373358137403	2.938427153242875	0.0039033584604263815	0.00916631368796757	2.0378052844878876
USF2	0.07835832354231868	0.007409587777885772	2.926230003008055	0.0040367303356712006	0.009409033161583058	2.0264550008194973
SETBP1	1.0743013548958416	0.6268899893802334	2.900049630952122	0.004498010324834494	0.010445379532115657	1.9810757753381505
PDX1	0.14519086100504253	-0.04399082622940119	2.8798506489608635	0.004667697381027602	0.01079943268599375	1.9665990581995076
HOXA11	0.260505592749322	-0.2883532300084143	2.856341724357244	0.005175223674790518	0.011672177137027536	1.9328481302090312
GZF1	0.260505592749322	-0.2883532300084143	2.856341724357244	0.005175223674790518	0.011672177137027536	1.9328481302090312
KLF3	0.09403376033152029	-0.360681952003429	2.8548385882914102	0.004966432653129894	0.011406422247298327	1.9428505555742157
HOXA9	0.0928379317802978	-0.02428227993756303	2.846436366277064	0.005154835367427235	0.011672177137027536	1.9328481302090312
WWTR1	0.056590851220812276	-0.14971879630923599	2.845775236686121	0.005235340136785119	0.01176544181277516	1.9293917596696355
IRF8	0.1392511573285492	-0.00319714163508618	2.8451497586504404	0.005072015951663669	0.011606401466033287	1.9353024112428456
MYOCD	0.5370207456519018	-0.15408567089072955	2.842021777756549	0.005127012570976134	0.011672177137027536	1.9328481302090312
GATA6	0.3809610831789466	0.10331869573592424	2.840093794192698	0.005356306799374673	0.011994301297171144	1.921025045872149
SRCAP	0.4557130353538245	0.017794395468019517	2.813117732513384	0.005728723298965831	0.012647568691730901	1.897992953164015
ZNF224	0.5927415071921623	0.23386152251214115	2.795153659240568	0.005910121417726602	0.012956804646554475	1.887502089165462
TAL1	0.17913553327828743	0.02839830451281761	2.7903628179628157	0.006107294316984924	0.01329608866926926	1.8762760973170378
SUGP1	0.21846495460159418	-0.26031706767362217	2.7877310746248276	0.006043415130424034	0.013202861626396757	1.8793319283501457
ETS2	0.07884321357022893	-0.07410764927531202	2.782964747420938	0.006239717770526842	0.013490700145242517	1.8699655105708777
DDIT3	0.11337875923753103	0.03378654457515176	2.7511310606103385	0.006827945524530725	0.01466137617767385	1.8338252630973964
PAWR	0.29772836650980694	0.05784681526572825	2.74244347151269	0.006952669208448229	0.014878237521150306	1.8274485123502129
STAT1	0.08510995053477143	0.021949809997364966	2.7373921393138003	0.007180624845586123	0.01528530137833804	1.8157259939245574
NPM1	0.16267576226058988	0.01970702730509708	2.7051534154113828	0.007827415735483354	0.016580370493743456	1.7804057692266
HDAC1	0.03774250144004575	-0.02777247526493473	2.7025872267255746	0.00785773063006086	0.016588542441239595	1.7801917717535598
IRF3	0.17386519711944912	-0.020167761151286948	2.674028394740523	0.008496845430369647	0.017758406949472564	1.7505959959946085
EN1	0.3248662122200165	0.06149764660181564	2.6737181076637366	0.008468776086019378	0.017758406949472564	1.7505959959946085
CREBBP	0.14950322809365402	0.032089040721020395	2.6567364955819404	0.00898368009121406	0.018713513013924304	1.7278446764578719
TEF	0.38889257587475085	-0.4351487838615591	2.6113566568033795	0.01006579004729493	0.02068364615177794	1.6843729005869126
ETV4	-0.0051934280141258116	-0.1229647063881185	2.5396445646503967	0.011992114453704834	0.023644829441738777	1.626263814352249
SUPT3H	0.4226280118851577	0.12355992193426639	2.539244654801178	0.0121372986698513	0.0238560697993629	1.6224011032072359
TP63	0.22421801243831105	0.02304817753001432	2.5389211160969887	0.012412540900780835	0.02424005393854456	1.615466418120182
NR5A1	0.0918487874405429	-0.0013848176664614667	2.4864962711500502	0.014226020904205784	0.02727741622916522	1.564196769299978
SOX4	0.169345469943826	-0.04299978360468316	2.4672356775195348	0.014874615080889454	0.028434096511334415	1.5461605668271738
TRIM28	0.2601874569681843	0.11090201102575292	2.467056697576449	0.015071615806456272	0.02872310975880876	1.5417685422160137
REL	0.07814542760916908	-0.04796129018039833	2.4545807622290066	0.0152587412208894	0.02899160831968986	1.53772769133725
EBF3	0.7509744871659817	0.23444255041715753	2.4209066284379106	0.017185509659116815	0.032261420827144435	1.4913165097368764
NFYA	0.18632651494110616	0.0611200097284891	2.376624597800224	0.01920768354965828	0.03552571559184584	1.4494571653509518
MSX2	0.13906013757890998	0.011294770640114714	2.3721181868687204	0.0190639713642741	0.035469169274183567	1.4501489830494259
HSF2	0.10526962432242999	0.028421669354355524	2.3705531996562668	0.019145342547211838	0.035515176855330836	1.4495860183253617
CEBPE	0.45180798568359837	0.19168565639217036	2.3676536783083484	0.019797723780692535	0.03629582693126965	1.4401433045755692
ATF5	0.2605710325879278	0.10772004085435688	2.360204370889615	0.019490152331579257	0.035942133858529984	1.4443961427118877
FOS	0.10610625280028878	0.025049859443797978	2.3380367421294226	0.021085027954155865	0.03820899574351366	1.4178343768308797
UHRF1	0.21692534587811266	0.03410979133077042	2.2929399204617815	0.023666544420598956	0.04239692386204442	1.3726656527988685
GATA3	0.04193353671083265	-0.04991789888171473	2.2929244184146382	0.023504893516243172	0.04234933400771399	1.3731534150628866
CREB3L1	0.2595681402690001	-0.10442950904212091	2.2848351394132154	0.023641195514119976	0.04239692386204442	1.3726656527988685
PTMA	0.5921302411190138	-0.05100834483597507	2.2679295043455894	0.025011648476174507	0.04467892761983309	1.349897259333916
NR1I3	0.36243726340874427	0.20226655549595507	2.260266395268707	0.025569671007332033	0.045545976481810184	1.3415499824435062
VHL	0.15313835822518174	0.041304448125385744	2.2240123470126685	0.02780962057424749	0.04884210672283803	1.311205611754776
GATA4	0.038482241703180375	-0.04172709616649949	2.178062331159538	0.03137282932288333	0.05479321444414443	1.2612732209304136
NR3C1	0.10267311088467203	0.026311191139643985	2.173931734577323	0.031747650324681	0.05517129760726017	1.2582868014864226
ONECUT1	0.14662327599738886	-0.002667651389054492	2.119102995655056	0.035783867343569586	0.06105463627783212	1.214281351646574
ISL1	0.29156332036557725	-0.08510467126590994	2.1187184801016	0.035334569560074025	0.06103243833103695	1.2144392790265173
NCOR2	0.332332516284596	0.10488420578567019	2.1185408597763913	0.035714450208218444	0.06105463627783212	1.214281351646574
KDM4B	0.332332516284596	0.10488420578567019	2.1185408597763913	0.035714450208218444	0.06105463627783212	1.214281351646574
HR	0.10848075209714513	-0.19891824738708913	2.1148976156694586	0.03602905171100141	0.06105463627783212	1.214281351646574
ELF1	0.1611496940141114	-0.0016082402210562897	2.105037730800388	0.037527643129773844	0.06342272841608679	1.1977550787617406
GLI2	0.04674795320149681	-0.07136342562621946	2.102085239270997	0.03773236966529897	0.06359730048425391	1.196561318465959
BTF3	0.08939186920185467	0.020952995096271004	2.049405945406942	0.04179559809737874	0.06951151195505695	1.1579432649848693
TCFL5	0.3585195149591671	0.011037950494321516	2.040084902342162	0.043682990353494384	0.0722671106903456	1.1410593084523744
COPS5	0.11207802451121786	-0.2057589060167383	2.0359279451407604	0.0439530827601891	0.07252258655431201	1.139526714970453
DBP	0.16692179192458947	0.037544239825477124	2.0253440627667154	0.04488264095471072	0.07366862795445975	1.132717418612008
RARB	0.09267456694739441	0.01774239606574379	2.0147610964441798	0.045912969244908	0.07516300709283895	1.1239958531364145
PLAGL2	0.14578874529562377	-0.002455437144011109	2.004425697713246	0.046922731482372436	0.07661602249856124	1.115680398055953
ARNT	0.1585686671377536	0.06181802950745626	1.9890830214656827	0.04886054298132494	0.079161654907728	1.1014851352617285
EPAS1	-0.08638195338211489	-0.214498341460113	1.9859186267720008	0.04930086337809863	0.07966917870636041	1.0987096598663668
FOXO1	0.1369390029607625	0.02916016229035142	1.963978322131866	0.051791886351597226	0.0834794672042454	1.078420331420127
BCL3	0.0660209002358403	-0.04778886092236645	1.9513357684714134	0.05332188108898078	0.08572517805843834	1.066891604145746
ATF6	0.1602892616907514	0.0772531867551115	1.918356559508758	0.057308736170812925	0.09189917539411689	1.0366883854951887
POU5F1	0.06913027009842791	-0.025140056604024328	1.8676046955933665	0.06372387565859466	0.10166633597439911	0.992822828009538
TEAD1	0.20028810341286263	-0.04944292683759706	1.847841174276143	0.0670405175583476	0.10641621394704795	0.9729921963712148
BACH1	0.09494677461986625	-0.04350496718719131	1.8246089288941616	0.070285301974504	0.110172210845035	0.9579279354170301
HMGB2	0.024564670597940423	-0.09520065243859022	1.7648998031358183	0.07982670364912316	0.12419688135980204	0.9058893093545576
NELFB	0.4169173475801563	-0.12017514065400445	1.7628254042650051	0.08011717438645528	0.12434026816907788	0.9053882003085004
NR3C2	0.030216263045570582	-0.06360911143468968	1.7577534502313823	0.08133268410042345	0.1259150442739889	0.8999223774787654
NR5A2	-0.05162016922489327	-0.17721790700070675	1.7317275849237719	0.08578642114331757	0.1321574595991649	0.8789083181825034
NAB2	0.5202743468969087	0.3424537156482262	1.7291914141065485	0.08628077817687858	0.13259325469829136	0.8774785688560057
CUX1	0.12104215497279132	-0.08135185722867386	1.7170106318452418	0.08780896476907134	0.134283465634653	0.8719774588554835
ZNF160	0.600300180032092	0.058917981715868	1.7065626968312477	0.0904134114653029	0.1379299488777249	0.860341424758444
TOP2B	0.172193098100191	0.08800191821636948	1.693280187666848	0.09289919366529945	0.14137814181588046	0.8496177307268686
SP4	0.15067650960025175	0.05298420574212345	1.6850868345087686	0.09464457104455838	0.14368558364391795	0.8425868035983676
PPARD	0.1344280645392317	0.03771743395638045	1.6597877306359288	0.09935139748890148	0.15010440054347282	0.8236065755533089
PROX1	0.10544338779504293	0.023465547886888594	1.6389968682924552	0.10377928876264872	0.1556689331439731	0.807798050953838
LEF1	0.12891341793778674	0.035137906252938694	1.6206730757077805	0.10757034502221308	0.16097042083276275	0.793253920547683
ATF4	0.15743649869279702	0.0813776167752487	1.6096363857270064	0.10990042470530016	0.16367592943045892	0.7860151842665213
SRY	0.14737153547158285	-0.07551807247286305	1.601311899627907	0.11202501523145342	0.16605126371187068	0.7797578149104994
NR1D1	0.13438998875922045	-0.011485569860195265	1.580836786386639	0.11641284420051624	0.17156668046047685	0.7655670515525972
HNF4G	0.0849131827989136	-0.06147823559034359	1.5793590005121227	0.11656683552817088	0.17156668046047685	0.7655670515525972
NFIB	0.30768062253773465	0.13793859100614864	1.554427175793445	0.12273603561511603	0.17980255684737795	0.745204136758452
USF1	0.043420996108951414	0.009507791179503835	1.5529162306099948	0.12326115612017938	0.18015092048333908	0.7443635145027585
SIRT1	0.03344370702720513	-0.009693209229076249	1.548517825522652	0.12403893197586441	0.18086607057876045	0.7426428966142934
HHEX	0.1223455241883562	0.07254669498260616	1.5457427430979698	0.12481559909986908	0.18157628917776777	0.7409408636980105
NFKBIB	0.26436604071463504	0.1646716118534226	1.537793534347267	0.12654255295087083	0.1836624553245278	0.7359796140364129
NFYB	0.018634120406716918	-0.06957412206391253	1.5160350883851506	0.1321935267563109	0.19121142025480886	0.718486172700453
TFPT	0.40405554879258243	0.1733248844622702	1.5011787172155686	0.1357492374656106	0.19566614227801804	0.7084843173872182
LHX2	0.08531171212325932	-0.010776068863921498	1.493326949784566	0.13788005446908608	0.19782790423825392	0.7037124498370791
DNMT1	0.08024492966535879	0.022564695842399094	1.4854740403769844	0.1396720095880344	0.19903261366294905	0.7010757538750543
HOXA7	0.1645060716662565	0.04093397683985617	1.482835642312531	0.14050657000759872	0.19976784443257234	0.6994744165573374
IRF7	0.04838240569995395	-0.028134712516092945	1.4749186931134421	0.14295625769770456	0.2022123171065077	0.6941923943015467
ZNF444	0.10343991263286724	-0.01951800740526614	1.446149477104534	0.15045939765054633	0.21104707455680663	0.675620663469969
CEBPB	0.008151047764368455	-0.03665034089784434	1.4286600019601288	0.15537023479241147	0.21744896699741514	0.662642651132184
SIM2	0.10953961449195117	0.014350832838537473	1.4022151261099876	0.16244191470736316	0.22633573449225936	0.6452468730553306
ATF2	-0.01482078461363716	-0.0854981171761771	1.3966286828859096	0.165207023698378	0.2296780573367694	0.6388804938461432
VDR	0.08113632582567967	0.03379162234096699	1.394333464357974	0.16584079154781678	0.23004906261168392	0.6381795320292762
NFYC	0.04175265356008526	-0.04483480219966029	1.3821463772340632	0.16949503943974706	0.2345990943238883	0.6296736688227782
ZBTB2	0.024481841630944724	-0.06181229605116569	1.3609775215390014	0.1759635650172955	0.24248165992493248	0.6153211036374192
SIN3A	0.15690319087635124	0.04959633258817896	1.3426585162632938	0.1818596128936891	0.2500569677288225	0.601961039520557
CIITA	0.2461558723241827	0.1763628203372031	1.3308995011270415	0.1854782466099558	0.2544745309068759	0.5943556775319732
HNF1A	0.038320939509823994	-0.07426480092243629	1.3242166864875613	0.18793123717114854	0.25671652659326827	0.590546171931491
NKX2-2	0.031823734578891316	-0.04034203769371132	1.3087901794576322	0.1927705131517524	0.2621846241781968	0.5813927811065182
PAX5	0.03429495152101125	-0.0070824811717554335	1.3069236435371974	0.19350280945445597	0.2624700823838111	0.5809201924336442
HIF1A	0.011137362578160646	-0.020051203055940943	1.3061447366447425	0.19424771779613145	0.2624856014184793	0.5808945147190074
NFATC1	0.05993929583045869	0.01749736335098821	1.3048163000962731	0.19381762064386687	0.2624700823838111	0.5809201924336442
CHD4	0.31690489179273146	0.12091737536610304	1.2784450903321107	0.20339705005168665	0.2736694214214754	0.5627737259724833
NFE2L1	0.2792294842869651	0.008566524631367953	1.2117746569968013	0.22793642336577072	0.3034312897034782	0.5179396369807524
ING2	0.11347047328585952	0.0018062690458381214	1.1718769607579793	0.24322084634192112	0.3221894447437131	0.4918886916158988
PLAG1	0.029620550357403703	-0.09146621559341077	1.1709248259000558	0.2435690539210845	0.3221894447437131	0.4918886916158988
CRTC1	0.3570948476508091	0.22342401119848476	1.159224588246683	0.24822154590624126	0.3276524405962385	0.48458659275123844
ID3	0.16866413957377052	0.10257975403561945	1.1561129842658018	0.24991964792391302	0.32782347123073946	0.4843599553992149
LDB1	0.16866413957377052	0.10257975403561945	1.1561129842658018	0.24991964792391302	0.32782347123073946	0.4843599553992149
RXRA	0.005522898939927282	-0.053841619450557265	1.147448935298559	0.2533601707979599	0.33152285072282656	0.4794865318118123
CEBPG	0.3987968742789539	0.24555712962781978	1.1340270181062513	0.2583396933924088	0.3360559911971791	0.4735883576038326
LYL1	0.06974980626866725	-0.013451439689672058	1.1277556297516078	0.26143458770533584	0.3380025838630154	0.47107997974258076
PAX8	0.04328555177038672	-0.004688754475038951	1.1246654708410988	0.2625731362317632	0.338465831675237	0.47048516704939497
HBP1	0.07351821727317552	-0.01621193475942129	1.1225352031374505	0.26410365570247757	0.339329901896421	0.46937786845266816
AES	0.06626759614232232	-0.06744519172048802	1.1186774367273484	0.2649298801825693	0.3396953678414539	0.46891037522185297
ERF	0.12770955262392045	0.04863781698014853	1.1099514103201462	0.26901058582220505	0.34372641045288604	0.4637870972683832
TWIST2	0.011259541047320921	-0.041847098667082985	1.1095305137819043	0.26917012365608783	0.34372641045288604	0.4637870972683832
HLF	0.026688114226149872	-0.009085694582974665	1.0310482672652421	0.30446825210640216	0.3818031881414283	0.41816044947182035
TP73	0.17072603080590756	0.08870072304292789	0.9955194580347415	0.3215951490860238	0.4008750665545466	0.39699095496055353
SOX2	0.047911102265658374	0.015452742605376123	0.9592229467622894	0.3393113382144397	0.4187956871268773	0.37799779945413825
TBP	0.08131801761738841	0.02715140266731327	0.9341002026995332	0.35194342699729486	0.43268338966138015	0.3638297766683169
ABL1	-0.000588422819756374	-0.034419175439272816	0.9247511258743553	0.3565709842649253	0.4375146910647909	0.35900735946166484
DLX3	-0.23509770456438245	-0.39468411961246497	0.9174038945134091	0.3605753109576191	0.44156390619224056	0.35500643342691274
TRPS1	0.05809661502572919	0.030636780524124337	0.9117691564267698	0.36364449337699356	0.4444543807941032	0.3521728087907858
NFATC2	0.09880100287691855	0.06322623231513547	0.9054878388908479	0.36656991478722756	0.44715824235718227	0.34953875959523734
IRF5	0.04390977952160516	0.01353478833162677	0.8904381185174282	0.3746993279136388	0.4544225891718598	0.34254008814903797
MEF2C	0.008256005742254238	-0.01519641705920236	0.862629450661025	0.3898501225388863	0.4709750035296372	0.3270021419522524
HAX1	0.0472953107657006	-0.020801403524170044	0.8482656894706267	0.3980167327372822	0.4799163296659153	0.3188344724823681
PPARGC1A	0.011292510034684579	-0.056674170027406205	0.8326763637747694	0.4066346692794388	0.48842899930691214	0.31119855876260333
HOPX	-0.06470516750149571	-0.16348163205974384	0.816764295472451	0.4155613418554813	0.49724610943394426	0.3034286062085134
LMX1B	-0.1269716929973305	-0.1849577059149242	0.8089806402119992	0.41979154199408564	0.501351041581508	0.29985807845344414
BACH2	0.14026771554795353	-0.012421712955449634	0.779256162137345	0.43778146819270525	0.5198654934788375	0.2841090082811227
FUS	0.15128136209270737	0.09402030353325258	0.766450628611846	0.44484791745803753	0.5266462986215675	0.27848096377912424
HOXA5	0.0417232565763026	-0.01628949256478341	0.7658977736929541	0.4451715123914367	0.5266462986215675	0.27848096377912424
ERG	0.0003570942152127209	-0.031079757183766987	0.7569799668472985	0.45036321029073045	0.5313856354400601	0.2745901897327338
CTNNB1	0.03912677921602831	-0.0013369284935855373	0.7495321256622826	0.4551775039605148	0.535452711037979	0.2712788782254404
ESRRG	0.025359953379949285	-0.03782389844861573	0.7349691084687572	0.46347474477523687	0.5437870445856828	0.26457114344210425
KAT2B	0.0676849457409102	0.036456716112214634	0.734299173307432	0.46399692002127646	0.5437870445856828	0.26457114344210425
ETV5	0.1249269987932489	0.05867134163635102	0.7286437858349385	0.46696045724884416	0.5452219863966952	0.2634266393042878
RARG	0.1249269987932489	0.05867134163635102	0.7286437858349385	0.46696045724884416	0.5452219863966952	0.2634266393042878
PAX3	0.07211721715949418	0.028576709929179173	0.6988164432068031	0.48601094093807085	0.5632696117711098	0.24928367819144565
MBD1	0.09633913687431615	0.05180742818348467	0.6906398972668963	0.4910896888933016	0.5681055995130998	0.24557093009317638
CLOCK	-0.0018350612095779828	-0.033945963539447774	0.6402503683097945	0.5230017687484592	0.5994919725873563	0.22221662788515947
ELF4	0.11783466281607581	0.0417777992020762	0.6370013659096496	0.5251751820210093	0.6008847429327971	0.22120882301990608
ATF1	0.04591390908751165	0.02161136981367507	0.6202373886159434	0.5361002772558237	0.6122675297621155	0.2130587717892504
TFAP2A	-0.011052115007571322	-0.023295760117222616	0.5361470491742163	0.592511792262678	0.6669746745937147	0.17589065617792202
PITX3	0.09960822860357989	0.06924203094081721	0.529388240931893	0.5974529155935365	0.6701305511219094	0.1738405822115115
TFAP2C	0.005212511894564725	-0.031227042418776052	0.48639063628832824	0.6275173303590862	0.6988514496183784	0.15561512964382668
DAXX	0.14004934640921388	0.11479469511551899	0.4822362439573863	0.6305104603195799	0.7001933299830805	0.15478203062516996
CREB3	0.12427224286183425	0.0197605093150084	0.4800205687588043	0.6320724477997186	0.7001933299830805	0.15478203062516996
ZIC1	0.1570365150844974	0.1253739156043381	0.4739600788768767	0.6364078929332332	0.7037526435081786	0.15257996079586048
ELK3	0.09438920641257792	0.06337373532370848	0.45568246080202734	0.649242991641985	0.7154224178550519	0.14543745529942706
PHOX2B	-0.05136985592839631	-0.07850854637448373	0.4479351242379919	0.6548468037360837	0.7203314841096922	0.14246760274894404
ONECUT2	0.23015131011417767	0.171594805518368	0.44539525031014904	0.6566320418050755	0.7210302805810549	0.14204649615003398
DACH1	0.07290982247039536	0.022048867992950485	0.40754387066036113	0.6844253206253016	0.7489261361816127	0.1255610130489784
